RecipeID,profileID,Rate
11303,705673,5.0
11303,7492,5.0
11303,226764,5.0
11303,24607282,1.0
11303,13293837,5.0
11303,16249907,5.0
11303,8467227,4.0
11303,14274279,5.0
11303,13872739,2.0
11303,13957852,5.0
11303,6179239,5.0
11303,14845828,5.0
11303,2376637,1.0
11303,14392343,5.0
11303,14164993,2.0
11303,2430759,5.0
11303,11249993,5.0
11303,1509225,5.0
11303,5221148,5.0
11303,8987768,3.0
11303,9232668,4.0
11303,5223372,4.0
11303,9050013,5.0
11303,7569955,2.0
11303,8392323,5.0
11303,491408,3.0
11303,8020281,5.0
11303,4604654,4.0
11303,5855727,5.0
11303,3925070,5.0
11303,5563569,5.0
11303,7837960,2.0
11303,3684785,5.0
11303,3117057,3.0
11303,7060993,1.0
11303,2349063,5.0
11303,5316878,5.0
11303,862474,5.0
11303,1995880,5.0
11303,2284743,5.0
11303,1274716,4.0
11303,5569924,5.0
11303,4851758,5.0
11303,1729759,4.0
11303,3775411,5.0
11303,992468,5.0
11303,3994548,5.0
11303,1147615,4.0
11303,1496470,4.0
11303,4717292,3.0
11303,4656320,4.0
11303,4543095,5.0
11303,4484568,4.0
11303,4014258,4.0
11303,4320951,5.0
11303,1178491,3.0
11303,4287648,5.0
11303,2649681,5.0
11303,3515711,4.0
11303,3616071,5.0
11303,690808,4.0
11303,1424986,5.0
11303,3557403,5.0
11303,1052882,5.0
11303,3204676,5.0
11303,3251641,5.0
11303,3125547,5.0
11303,1440337,4.0
11303,2706931,4.0
11303,1390330,5.0
11303,2589437,5.0
11303,1796590,5.0
11303,2900705,5.0
11303,1481373,5.0
11303,2533461,3.0
11303,2554811,3.0
11303,718376,4.0
11303,610783,5.0
11303,2221000,4.0
11303,1760826,5.0
11303,1317056,4.0
11303,2201905,3.0
11303,1563964,4.0
11303,2054142,5.0
11303,2169156,5.0
11303,274946,4.0
11303,2214400,5.0
11303,2192719,1.0
11303,1978467,2.0
11303,240,5.0
11303,1989551,5.0
11303,807011,5.0
11303,1418360,4.0
11303,1245065,5.0
11303,1179743,5.0
11303,1012492,5.0
11303,683038,3.0
11303,752059,5.0
11303,702483,5.0
11303,542997,5.0
11303,330460,5.0
11303,413854,5.0
11303,58297,4.0
11303,42276,3.0
11303,27181,5.0
11303,20702329,5.0
11303,20930314,5.0
11303,3194253,1.0
11303,965150,5.0
11303,24499993,5.0
11303,4822207,5.0
11303,24037335,5.0
11303,16046542,5.0
11303,11773743,5.0
11303,12064455,5.0
11303,21640946,5.0
11303,22130991,5.0
11303,12571938,5.0
11303,5405936,4.0
11303,17431177,5.0
11303,10531259,4.0
11303,6077919,3.0
11303,14584992,5.0
11303,16779672,5.0
11303,8262533,5.0
11303,22065998,5.0
11303,17116585,5.0
11303,20999015,4.0
11303,5809032,5.0
11303,17676936,5.0
11303,21272219,5.0
11303,4283744,4.0
11303,18066703,5.0
11303,16558396,5.0
11303,14518605,5.0
11303,6126727,5.0
11303,6742644,5.0
11303,6567058,5.0
11303,3242617,5.0
11303,1862359,5.0
11303,9675689,5.0
11303,6988509,4.0
11303,12930533,5.0
11303,5132773,5.0
11303,17262519,4.0
11303,17123457,3.0
11303,17108911,1.0
11303,9343177,5.0
11303,16595454,5.0
11303,5861815,5.0
11303,10745053,5.0
11303,6055619,3.0
11303,16288760,5.0
11303,3844685,5.0
11303,9872102,4.0
11303,13705621,5.0
11303,2348749,5.0
11303,4178803,5.0
11303,7511957,5.0
11303,11601465,5.0
11303,7779769,4.0
11303,5766381,2.0
11303,13372248,5.0
11303,2362345,3.0
11303,11670905,5.0
11303,7593060,3.0
11303,4194585,5.0
11303,11757804,4.0
11303,12642251,5.0
11303,10568732,4.0
11303,6112668,5.0
11303,1202719,5.0
11303,12016404,5.0
11303,4792412,5.0
11303,7013531,5.0
11303,11812317,4.0
11303,2593961,2.0
11303,7040577,5.0
11303,4697311,5.0
11303,9163043,5.0
11303,7512027,5.0
11303,4875918,4.0
11303,5638989,5.0
11303,8961638,4.0
11303,7395106,4.0
11303,10638668,3.0
11303,10565269,2.0
11303,9451455,3.0
11303,4173611,5.0
11303,9137107,4.0
11303,9967658,5.0
11303,2834991,4.0
11303,6792350,4.0
11303,199122,4.0
11303,2952953,5.0
11303,6855129,5.0
11303,6329722,5.0
11303,4172364,4.0
11303,4689782,5.0
11303,3874846,5.0
11303,1794384,4.0
11303,6393210,5.0
11303,6465415,5.0
11303,705581,5.0
11303,6241860,5.0
11303,3700444,5.0
11303,5538625,5.0
11303,1505865,5.0
11303,5948146,4.0
11303,5390826,4.0
11303,1032349,5.0
11303,5467149,4.0
11303,2463451,5.0
11303,1216712,5.0
11303,4658723,4.0
11303,5392763,4.0
11303,5382687,3.0
11303,2411762,5.0
11303,5278864,4.0
11303,89295,5.0
11303,1244308,5.0
11303,3372852,5.0
11303,1748868,5.0
11303,4054753,5.0
11303,2065952,5.0
11303,1311450,5.0
11303,2661156,5.0
11303,1313238,5.0
11303,1041660,4.0
11303,3983197,5.0
11303,4113043,5.0
11303,3523373,5.0
11303,4385266,4.0
11303,3213107,5.0
11303,1037265,5.0
11303,2060422,5.0
11303,1809827,5.0
11303,2194115,4.0
11303,1644895,4.0
11303,3897686,5.0
11303,1285632,4.0
11303,3204677,5.0
11303,3667694,5.0
11303,3794837,4.0
11303,2130525,5.0
11303,3692241,5.0
11303,3295932,4.0
11303,1670862,3.0
11303,3044380,5.0
11303,856748,5.0
11303,3415871,4.0
11303,3531687,5.0
11303,3562270,5.0
11303,3550600,5.0
11303,2791816,4.0
11303,3487108,5.0
11303,3392001,5.0
11303,3413904,5.0
11303,3460115,4.0
11303,3428304,4.0
11303,3046210,5.0
11303,3368131,5.0
11303,3356710,3.0
11303,2339009,5.0
11303,1061551,4.0
11303,1480617,5.0
11303,2731216,5.0
11303,2856726,3.0
11303,888394,4.0
11303,2051677,5.0
11303,2391925,4.0
11303,2700959,5.0
11303,2699388,5.0
11303,2331835,5.0
11303,2571544,5.0
11303,1087103,3.0
11303,1884718,5.0
11303,2601314,5.0
11303,816393,4.0
11303,569225,4.0
11303,2422759,5.0
11303,2017880,4.0
11303,2523817,4.0
11303,812731,5.0
11303,2507051,5.0
11303,1936884,4.0
11303,2289852,5.0
11303,2104527,5.0
11303,2435991,5.0
11303,2322035,5.0
11303,2170891,5.0
11303,2127571,5.0
11303,1802495,5.0
11303,2144797,5.0
11303,958833,5.0
11303,2269017,5.0
11303,1645771,5.0
11303,2216223,5.0
11303,1024613,5.0
11303,342052,4.0
11303,1939748,5.0
11303,1299411,4.0
11303,2012472,5.0
11303,250646,5.0
11303,1461102,5.0
11303,1866933,5.0
11303,129409,5.0
11303,1236812,5.0
11303,1567388,4.0
11303,1607397,5.0
11303,1569039,5.0
11303,210376,3.0
11303,830288,4.0
11303,763428,5.0
11303,1244982,5.0
11303,408054,4.0
11303,1195972,5.0
11303,302083,5.0
11303,886628,4.0
11303,1158263,5.0
11303,1033538,4.0
11305,1335278,5.0
11305,435154,4.0
11305,289303,5.0
11305,882214,3.0
11305,738082,5.0
11305,56572,4.0
11305,167365,5.0
11305,55882,5.0
11305,44873,4.0
11305,316392,5.0
11305,2913160,1.0
11305,803866,4.0
11305,292563,5.0
11305,1097457,4.0
11305,2438550,5.0
11305,2693149,1.0
11305,224114,1.0
11305,631601,2.0
11305,2413069,4.0
11305,4590553,3.0
11305,2706528,5.0
11305,21907115,1.0
11305,3259774,5.0
11305,123311,3.0
11305,3457478,3.0
11305,3770781,5.0
11305,3703196,5.0
11305,3625324,4.0
11305,1399674,4.0
11305,3693650,4.0
11310,412198,5.0
11310,852064,5.0
11310,276823,5.0
11310,1153011,4.0
11310,317018,5.0
11310,2600924,5.0
11310,1598298,5.0
11310,2342788,5.0
11310,2997682,5.0
11310,1052783,5.0
11310,1539633,5.0
11310,1546817,5.0
11310,1590410,5.0
11310,3892835,2.0
11310,1317796,5.0
11310,7929748,5.0
11310,4305605,5.0
11310,698981,5.0
11310,4661960,5.0
11310,1803435,5.0
11310,7671918,5.0
11310,7756030,5.0
11310,4081437,5.0
11310,3465225,5.0
11310,6438285,5.0
11310,6002874,5.0
11310,5111341,4.0
11310,5977502,5.0
11310,3151975,5.0
11310,3819153,5.0
11310,14798045,5.0
11310,13627572,5.0
11310,8584789,5.0
11310,6229068,5.0
11310,2563939,5.0
11310,7525213,5.0
11310,5075284,4.0
11310,5638918,5.0
11310,4680147,4.0
11310,4907523,4.0
11310,4676464,5.0
11310,4159410,5.0
11310,3737085,3.0
11310,2934588,5.0
11310,1426586,5.0
11310,300194,5.0
11310,667976,5.0
11310,15019230,5.0
11310,2707139,4.0
11310,237330,5.0
11310,4529795,5.0
11310,1183968,5.0
11310,5022262,5.0
11310,5895501,4.0
11310,4070557,5.0
11310,2956226,5.0
11310,742336,5.0
11310,4030958,4.0
11310,4873824,4.0
11310,1946462,5.0
11310,4080354,4.0
11310,3610114,4.0
11310,3626003,5.0
11310,2661012,4.0
11310,1441587,5.0
11310,2528323,5.0
11310,2183986,5.0
11310,303790,5.0
11310,1093392,5.0
11310,1333244,4.0
11310,921469,4.0
11310,892203,5.0
11310,861261,5.0
11310,757375,5.0
11310,71028,5.0
11310,616808,5.0
11310,400797,5.0
11310,175344,5.0
11310,145321,3.0
11310,61902,5.0
11310,14037013,5.0
11310,24716364,5.0
11310,24324187,5.0
11310,24287151,5.0
11310,16997969,5.0
11310,3672194,5.0
11310,15525811,4.0
11310,17776023,5.0
11310,2029911,5.0
11310,8813296,5.0
11310,21487343,5.0
11310,2635300,5.0
11310,14448478,5.0
11310,3822509,5.0
11310,20556408,3.0
11310,20539657,4.0
11310,20255562,5.0
11310,7586011,4.0
11310,18212380,5.0
11310,17391816,5.0
11310,14650392,4.0
11310,11302908,5.0
11310,12808344,4.0
11310,12984820,4.0
11310,16310029,5.0
11310,2735901,5.0
11310,14589418,5.0
11310,14408679,4.0
11310,4678628,2.0
11310,2783558,5.0
11310,13895858,5.0
11310,13147031,5.0
11310,12705938,5.0
11310,2331453,5.0
11310,12553177,5.0
11310,3839836,3.0
11310,11428004,5.0
11310,8560537,5.0
11310,10068032,5.0
11310,3696570,5.0
11310,8350802,5.0
11310,3236785,5.0
11310,10003529,5.0
11310,9964311,4.0
11310,6926830,5.0
11310,2941817,5.0
11310,9532518,4.0
11310,3602281,5.0
11310,1478473,5.0
11310,334921,5.0
11310,824955,4.0
11310,2881231,5.0
11310,5185056,4.0
11310,3773839,5.0
11310,4908625,5.0
11310,4023993,5.0
11310,4830218,5.0
11310,2264796,5.0
11310,3006554,4.0
11310,3303138,5.0
11310,2015197,3.0
11310,2909753,5.0
11310,2683806,5.0
11310,3854551,5.0
11310,4081722,5.0
11310,3715091,5.0
11310,3996872,5.0
11310,4297917,5.0
11310,1108206,5.0
11310,2831822,1.0
11310,4114060,5.0
11310,4023686,5.0
11310,3327805,5.0
11310,4140210,5.0
11310,4130859,4.0
11310,3934534,5.0
11310,3971905,5.0
11310,4012834,5.0
11310,3876168,5.0
11310,1417148,4.0
11310,2995814,5.0
11310,1281438,5.0
11310,2104896,5.0
11310,2970716,3.0
11310,1098136,5.0
11310,1122759,5.0
11310,2443444,5.0
11310,3017330,5.0
11310,3293873,5.0
11310,290877,5.0
11310,1437912,4.0
11310,3026580,5.0
11310,2627630,5.0
11310,2513046,5.0
11310,653596,5.0
11310,2853391,5.0
11310,2847300,5.0
11310,2812626,5.0
11310,2517285,5.0
11314,163588,5.0
11314,857169,5.0
11314,1153011,5.0
11314,1237281,5.0
11314,261666,4.0
11314,519946,5.0
11314,250378,5.0
11314,708009,5.0
11314,42833,5.0
11314,953357,5.0
11314,4699297,5.0
11314,2597104,5.0
11314,1057997,5.0
11314,676980,5.0
11314,573019,5.0
11314,3963649,5.0
11314,798139,5.0
11314,13139530,5.0
11314,3768769,5.0
11314,2143028,5.0
11314,1554570,5.0
11314,2253478,5.0
11314,4190014,5.0
11314,745460,5.0
11314,3569222,5.0
11314,1196366,4.0
11314,10800437,5.0
11314,1034952,5.0
11314,741727,3.0
11314,1217881,5.0
11314,342976,4.0
11314,1596507,5.0
11314,3805787,5.0
11314,2038743,5.0
11314,2008352,4.0
11314,4274955,5.0
11314,1493223,5.0
11314,1800607,5.0
11314,10338078,5.0
11314,4345897,5.0
11314,1448766,4.0
11314,2475547,5.0
11314,2884745,5.0
11314,2785736,5.0
11314,2413605,4.0
11314,4215778,5.0
11314,1366385,2.0
11314,4927997,5.0
11314,5611343,5.0
11314,3796641,5.0
11314,3376546,5.0
11314,1606012,4.0
11314,2456774,5.0
11314,1921212,5.0
11314,882592,5.0
11314,647969,5.0
11314,262950,5.0
11314,767597,5.0
11314,2401610,5.0
11314,7809859,5.0
11314,2194213,5.0
11314,3718854,5.0
11314,2753412,5.0
11314,2322324,4.0
11314,1607923,5.0
11314,3319203,5.0
11314,2443582,5.0
11314,6465321,5.0
11314,801397,5.0
11314,3986557,4.0
11314,3276687,5.0
11314,2099633,5.0
11314,2121938,5.0
11314,4620227,5.0
11314,4517527,5.0
11314,1309889,5.0
11314,2544318,5.0
11314,4590553,5.0
11314,4402340,5.0
11314,1863403,5.0
11314,4735771,5.0
11314,1740593,5.0
11314,931147,4.0
11314,4555915,5.0
11314,2185280,5.0
11314,1462254,5.0
11314,2641592,4.0
11314,1600708,5.0
11314,2638799,5.0
11314,542997,5.0
11314,259590,4.0
11314,1150193,5.0
11314,1241884,5.0
11314,1362509,5.0
11314,273710,5.0
11314,679983,5.0
11314,620085,5.0
11314,477927,5.0
11314,280421,5.0
11314,5015923,4.0
11314,4681832,5.0
11314,2456394,5.0
11314,2580494,5.0
11314,7817840,4.0
11314,12104943,5.0
11314,5281883,5.0
11314,2946243,5.0
11314,1038215,5.0
11314,3456022,5.0
11314,5361592,5.0
11314,7026540,5.0
11314,3742047,5.0
11314,204837,5.0
11314,8712818,5.0
11314,1684737,5.0
11314,1247508,5.0
11314,2616010,5.0
11314,2382855,5.0
11314,4873774,5.0
11314,2647928,5.0
11314,986034,5.0
11314,7459338,5.0
11314,3681357,5.0
11314,1871877,5.0
11314,802460,5.0
11314,3512633,4.0
11314,3146506,5.0
11314,1452954,4.0
11314,5442862,5.0
11314,2341985,5.0
11314,7393754,5.0
11314,1770887,5.0
11314,31377,5.0
11314,2797503,5.0
11314,590890,5.0
11314,4898778,4.0
11314,3397586,3.0
11314,5915928,5.0
11314,874699,5.0
11314,1314714,5.0
11314,863976,2.0
11314,4615128,5.0
11314,3047909,5.0
11314,3471050,5.0
11314,1862878,5.0
11314,4546208,5.0
11314,3935928,5.0
11314,3686739,5.0
11314,3018112,5.0
11314,3935795,5.0
11314,1064866,3.0
11314,2464077,5.0
11314,2798486,5.0
11314,1532140,5.0
11314,852097,4.0
11314,328951,5.0
11314,2199736,4.0
11314,1281438,5.0
11314,2642405,5.0
11314,765207,5.0
11314,1441587,5.0
11314,828185,5.0
11314,340185,5.0
11314,1033875,1.0
11314,560958,4.0
11314,733464,5.0
11314,869537,5.0
11314,919751,5.0
11314,1467754,5.0
11314,1280465,4.0
11314,423368,5.0
11314,31622,5.0
11314,298917,5.0
11314,132657,4.0
11314,195519,4.0
11314,8463037,5.0
11314,3000941,3.0
11314,6535858,5.0
11314,2409576,2.0
11314,14039773,5.0
11314,3581991,5.0
11314,1858969,4.0
11314,13404656,5.0
11314,3701650,5.0
11314,2942636,5.0
11314,12365141,5.0
11314,2734335,5.0
11314,12314092,4.0
11314,11975168,5.0
11314,11933117,4.0
11314,2465440,5.0
11314,9509870,5.0
11314,3215538,5.0
11314,6283622,5.0
11314,3102010,5.0
11314,1032812,4.0
11314,3707708,5.0
11314,5443447,5.0
11314,7938254,5.0
11314,9425809,5.0
11314,844886,5.0
11314,9307647,5.0
11314,9470563,5.0
11314,673574,5.0
11314,3723318,5.0
11314,2627867,5.0
11314,1512959,5.0
11314,916527,5.0
11314,3980854,2.0
11314,1951050,4.0
11314,2136489,4.0
11314,7487280,4.0
11314,828381,4.0
11314,8078450,3.0
11314,7753799,4.0
11314,5874019,4.0
11314,1299965,5.0
11314,2912894,5.0
11314,3127060,5.0
11314,3828613,5.0
11314,730479,5.0
11314,5243261,5.0
11314,3610649,5.0
11314,5071038,4.0
11314,2832059,2.0
11314,7154373,5.0
11314,1227794,5.0
11314,6806008,5.0
11314,841677,5.0
11314,1215353,5.0
11314,3346788,5.0
11314,3318269,5.0
11314,5553803,2.0
11314,6560744,3.0
11314,2697511,4.0
11314,1854765,5.0
11314,5179325,5.0
11314,1384586,5.0
11314,601046,5.0
11314,3254497,5.0
11314,435783,5.0
11314,3623799,3.0
11314,4598881,5.0
11314,4976982,4.0
11314,6314231,4.0
11314,4580002,4.0
11314,2162816,5.0
11314,3084624,4.0
11314,3652842,5.0
11314,5978528,5.0
11314,5836791,5.0
11314,3405632,5.0
11314,4633168,5.0
11314,4669521,5.0
11314,3058217,5.0
11314,4953354,5.0
11314,5220336,5.0
11314,3838563,5.0
11314,3816685,4.0
11314,4582769,4.0
11314,4271508,5.0
11314,3166338,5.0
11314,2816531,5.0
11314,1463806,5.0
11314,2315595,5.0
11314,2975080,4.0
11314,1570625,4.0
11314,599447,4.0
11314,3471897,5.0
11314,3555924,5.0
11314,1470110,5.0
11314,4614236,5.0
11314,3552003,5.0
11314,986234,5.0
11314,916663,3.0
11314,2885426,5.0
11314,2979511,1.0
11314,4525067,5.0
11314,440212,4.0
11314,3994973,4.0
11314,2725333,5.0
11314,3412123,4.0
11314,2456281,4.0
11314,4162732,5.0
11314,1566158,5.0
11314,3178760,2.0
11314,2364974,5.0
11314,3909500,4.0
11314,3257431,5.0
11314,3881149,5.0
11314,3094652,5.0
11314,2846356,5.0
11314,2191813,5.0
11314,2735179,5.0
11314,3288607,5.0
11314,2078358,5.0
11314,2805258,4.0
11314,1714647,5.0
11314,3557142,4.0
11314,2298619,5.0
11314,1443856,5.0
11314,701446,5.0
11314,3030977,5.0
11314,557764,5.0
11314,403064,4.0
11314,1679562,5.0
11314,2252834,5.0
11314,2043209,5.0
11314,2476481,5.0
11314,2035627,5.0
11314,3110125,5.0
11314,2468094,5.0
11314,2582312,5.0
11314,2888235,5.0
11314,616418,5.0
11314,1434246,5.0
11314,1971650,4.0
11314,2426495,5.0
11314,2523937,5.0
11314,2820233,5.0
11314,2821474,4.0
11314,2534167,5.0
11314,1011141,5.0
11314,2802985,5.0
11314,2823648,5.0
11314,2646890,5.0
11314,979983,5.0
11314,2073158,4.0
11314,1440337,4.0
11314,1379213,3.0
11314,2309231,5.0
11314,1671910,5.0
11314,2351257,5.0
11314,640518,5.0
11314,246480,5.0
11314,2358989,5.0
11314,1542146,4.0
11314,1464808,5.0
11314,2306113,5.0
11314,2289645,5.0
11314,2262895,5.0
11314,918694,2.0
11314,2235403,5.0
11314,1762450,5.0
11314,1163746,2.0
11314,1113827,4.0
11314,881715,5.0
11314,341005,5.0
11314,1422528,5.0
11314,302428,5.0
11314,691670,5.0
11314,1363540,5.0
11314,794652,5.0
11314,965711,5.0
11314,638779,5.0
11314,249327,5.0
11314,1107731,5.0
11314,582046,4.0
11314,330156,4.0
11314,298900,5.0
11314,790633,5.0
11314,324164,5.0
11314,676728,5.0
11314,189343,5.0
11314,668414,5.0
11314,601927,5.0
11314,682685,4.0
11314,261265,5.0
11314,136505,5.0
11314,5432,4.0
11314,23023,5.0
11314,23114723,4.0
11314,17909058,4.0
11314,15360182,5.0
11314,18028897,5.0
11314,7980953,5.0
11314,1821399,5.0
11314,5254232,5.0
11314,12808252,5.0
11314,9303809,4.0
11314,10673190,5.0
11314,14266631,5.0
11314,8677482,5.0
11314,9536096,5.0
11314,15745314,5.0
11314,15607236,5.0
11314,15540273,5.0
11314,686754,4.0
11314,14072596,5.0
11314,651852,3.0
11314,15312094,3.0
11314,7186073,5.0
11314,12856788,3.0
11314,3355004,4.0
11314,7320411,5.0
11314,3253685,3.0
11314,385747,5.0
11314,1278885,5.0
11314,1670829,5.0
11314,3976283,5.0
11314,14261840,5.0
11314,6004720,5.0
11314,5319280,4.0
11314,3180526,5.0
11314,6049498,5.0
11314,13931562,5.0
11314,13837677,4.0
11314,13196808,5.0
11314,6348452,5.0
11314,1379727,5.0
11314,3151289,5.0
11314,7467153,5.0
11314,4042866,5.0
11314,8855104,5.0
11314,12199871,4.0
11314,9408563,5.0
11314,12943624,4.0
11314,6033248,5.0
11314,11125460,4.0
11314,3686340,4.0
11314,11800685,4.0
11314,11777642,5.0
11314,8325936,4.0
11314,9220315,5.0
11314,9741691,3.0
11314,10885150,5.0
11314,2679111,5.0
11314,5054920,5.0
11314,5210477,5.0
11314,3187962,5.0
11314,4158422,5.0
11314,4445040,3.0
11314,8319927,2.0
11314,7285518,5.0
11314,10055798,4.0
11314,8232324,5.0
11314,4638150,5.0
11314,9489126,5.0
11314,2640049,5.0
11314,2299456,5.0
11314,8855566,5.0
11314,3839063,5.0
11314,4812313,3.0
11314,3465225,4.0
11314,1458941,5.0
11314,2717303,5.0
11314,7151180,4.0
11314,8874167,4.0
11314,1323223,5.0
11314,3523229,5.0
11314,2162720,4.0
11314,7785874,4.0
11314,5766381,5.0
11314,1123729,4.0
11314,5793590,4.0
11314,2354337,5.0
11314,3649620,5.0
11314,2755861,3.0
11314,4275787,5.0
11314,9165706,5.0
11314,3690255,5.0
11314,9093262,5.0
11314,2276561,5.0
11314,2541169,5.0
11314,1378302,5.0
11314,1586854,5.0
11314,63509,5.0
11314,5298326,5.0
11314,3678880,5.0
11314,7445154,1.0
11314,6340744,4.0
11314,1596621,5.0
11314,4070557,5.0
11314,8883410,5.0
11314,4386584,5.0
11314,3276482,5.0
11314,788444,5.0
11314,1637954,5.0
11314,677749,5.0
11314,1868601,5.0
11314,552026,5.0
11314,3559968,5.0
11314,653205,5.0
11314,4895266,5.0
11314,8375712,5.0
11314,8630088,3.0
11314,6935189,5.0
11314,7854135,5.0
11314,8137099,4.0
11314,447332,4.0
11314,3286518,4.0
11314,4047433,5.0
11314,4202058,5.0
11314,7157875,4.0
11314,2401065,4.0
11314,3021369,5.0
11314,4554361,4.0
11314,2112258,5.0
11314,4932653,5.0
11314,5595212,5.0
11314,3891417,5.0
11314,640839,5.0
11314,4026221,5.0
11314,6002438,5.0
11314,5994125,5.0
11314,4347224,4.0
11314,3453978,5.0
11314,2702518,4.0
11314,6301296,5.0
11314,3257873,3.0
11314,6589690,3.0
11314,6463957,4.0
11314,5521170,5.0
11314,3008421,5.0
11314,6689286,5.0
11314,1617974,5.0
11314,5466480,4.0
11314,2739019,5.0
11314,2406897,5.0
11314,3788215,5.0
11314,20839,4.0
11314,6348830,4.0
11314,4046172,5.0
11314,6339853,5.0
11314,5169352,5.0
11314,1964596,5.0
11314,69736,4.0
11314,908338,4.0
11314,2420564,4.0
11314,1222558,5.0
11314,1459489,5.0
11314,3353985,4.0
11314,2355936,4.0
11314,3200818,5.0
11314,1465199,5.0
11314,4090469,5.0
11314,3811913,3.0
11314,2211609,2.0
11314,4090316,5.0
11314,3560220,3.0
11314,4044552,5.0
11314,949887,5.0
11314,2342115,5.0
11314,2555186,5.0
11314,1658860,4.0
11314,3055025,4.0
11314,2259940,5.0
11314,4579044,5.0
11314,3051852,5.0
11314,1594933,5.0
11314,1722026,4.0
11314,3632174,5.0
11314,3125761,3.0
11314,4116565,5.0
11314,153615,5.0
11314,4729047,5.0
11314,1164318,4.0
11314,4677284,5.0
11314,1430758,4.0
11314,563228,4.0
11314,2894394,4.0
11314,484578,5.0
11314,3406075,5.0
11314,698311,5.0
11314,3968887,5.0
11314,4485469,5.0
11314,767423,5.0
11314,3792824,5.0
11314,754718,4.0
11314,2522759,4.0
11314,3942814,5.0
11314,4444985,5.0
11314,3141766,5.0
11314,3256339,5.0
11314,2527760,5.0
11314,649756,5.0
11314,2911276,5.0
11314,3079935,5.0
11314,850909,5.0
11314,3380209,5.0
11314,2506555,5.0
11314,238135,5.0
11314,2310458,5.0
11314,2489402,5.0
11314,2199624,5.0
11314,4020862,5.0
11314,3180990,5.0
11314,1607238,5.0
11314,2039494,5.0
11314,1837048,5.0
11314,3632372,5.0
11314,3920637,5.0
11314,3895888,5.0
11314,3853511,5.0
11314,2502237,5.0
11314,2699578,5.0
11314,3155609,5.0
11314,3788757,5.0
11314,2299286,4.0
11314,2815377,5.0
11314,2937470,5.0
11314,2300716,5.0
11314,2881231,4.0
11314,719658,5.0
11314,3009446,5.0
11314,1379554,4.0
11314,2507196,2.0
11314,2200579,4.0
11314,801513,5.0
11314,620685,5.0
11314,787664,5.0
11314,3530571,5.0
11314,2395375,5.0
11314,810139,5.0
11314,3042224,4.0
11314,3324445,5.0
11314,1302706,5.0
11314,1217695,4.0
11314,2914634,4.0
11314,1296714,4.0
11314,3230631,5.0
11314,35215,5.0
11314,1598242,5.0
11314,682321,5.0
11314,2176092,5.0
11314,2561025,4.0
11314,1353083,5.0
11314,482470,5.0
11314,2562803,5.0
11314,1598270,5.0
11314,2802132,5.0
11314,1052663,5.0
11314,1993731,3.0
11314,2835760,4.0
11314,1332806,5.0
11314,2109624,3.0
11314,2941725,5.0
11314,1589561,3.0
11314,2275050,5.0
11314,2715179,5.0
11314,2504799,5.0
11314,480157,5.0
11314,1191877,5.0
11314,779113,5.0
11314,140596,5.0
11314,2193189,5.0
11314,654148,4.0
11314,2229210,3.0
11314,1696974,2.0
11314,2206677,4.0
11314,1171420,5.0
11314,2652412,5.0
11314,1984998,3.0
11314,1788883,5.0
11314,1189682,3.0
11314,2828889,5.0
11314,2311010,5.0
11314,2563055,4.0
11314,2504938,5.0
11314,855321,5.0
11314,1541211,5.0
11314,2499634,4.0
11314,2692919,5.0
11314,2213102,5.0
11314,2244089,5.0
11314,1608755,5.0
11314,1581335,5.0
11314,698283,5.0
11314,1548884,4.0
11314,959647,5.0
11314,1166102,4.0
11314,445579,5.0
11314,2445880,5.0
11314,1953376,4.0
11314,1867622,5.0
11314,2380067,5.0
11314,1379521,5.0
11314,2104334,5.0
11314,1596831,5.0
11314,1757745,4.0
11314,2268763,5.0
11314,1590299,5.0
11314,723212,1.0
11314,2213201,5.0
11314,742713,5.0
11314,2016452,5.0
11314,1570886,5.0
11314,1519368,5.0
11314,1967997,4.0
11314,1144581,5.0
11314,2033397,5.0
11314,1508258,5.0
11314,994049,4.0
11314,1291516,5.0
11314,298820,4.0
11314,1788152,5.0
11314,1652734,4.0
11314,897131,4.0
11314,182014,3.0
11314,1477388,5.0
11314,1036718,5.0
11314,1535887,5.0
11314,742307,5.0
11314,18006678,5.0
11314,1378148,5.0
11314,183259,5.0
11314,246196,5.0
11314,1399956,5.0
11314,1051027,5.0
11314,7791,5.0
11314,1189248,4.0
11314,537544,5.0
11314,677064,5.0
11314,500279,5.0
11314,1150345,3.0
11314,927017,5.0
11314,1114587,5.0
11314,775017,2.0
11314,285971,4.0
11314,689725,5.0
11314,817468,5.0
11314,622629,5.0
11314,883332,4.0
11314,460373,4.0
11314,829074,4.0
11314,657645,5.0
11314,779491,5.0
11314,848193,5.0
11314,823949,5.0
11314,370400,5.0
11314,469914,5.0
11314,404239,4.0
11314,213468,5.0
11314,30595,5.0
11314,280925,5.0
11314,224592,5.0
11314,215755,4.0
11314,198150,5.0
11314,1549,5.0
11314,44403,5.0
11314,18242569,4.0
11314,17110639,5.0
11314,14684059,5.0
11314,4287292,5.0
11314,12671796,5.0
11314,11202359,5.0
11314,16903098,5.0
11314,11760799,3.0
11314,4792100,5.0
11314,11998287,4.0
11314,7432134,5.0
11314,2613431,5.0
11314,16489007,3.0
11314,4092653,5.0
11314,13845392,5.0
11314,24062950,5.0
11314,8160766,5.0
11314,3140216,5.0
11314,3192795,5.0
11314,23843832,5.0
11314,4074982,5.0
11314,18105774,5.0
11314,21032496,4.0
